,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT,BILL_AMT_AUG,BILL_AMT_JUL,BILL_AMT_JUN,BILL_AMT_MAY,BILL_AMT_APR,PAY_AMT_SEPT,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR
4696,230000.0,2,1,2,24,0,-1,-1,-1,-1,0,14979.0,2480.0,1434.0,1420.0,9225.0,19013.0,2480.0,1434.0,1420.0,9225.0,10000.0,15000.0
21926,210000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,10692.0,-3.0,-3.0,-3.0,650.0,1850.0,0.0,0.0,0.0,653.0,1859.0,1411.0
25767,90000.0,2,2,1,33,0,0,0,2,0,0,27180.0,26772.0,70398.0,56266.0,47804.0,44230.0,1405.0,56388.0,112.0,1779.0,1786.0,5414.0
21683,20000.0,2,2,2,22,0,0,0,0,0,0,16653.0,18062.0,18374.0,19222.0,18014.0,18627.0,2000.0,1700.0,1500.0,1000.0,1000.0,1000.0
35071,20000.0,1,2,1,35,0,0,2,0,0,0,17867.400970188148,20458.52372225542,19647.537983514503,19571.736467978066,19306.391956244453,19866.21018072313,3158.6322130636127,0.0,834.1367786936387,785.1626188959293,948.2902663295158,285.72310082427487
11449,30000.0,1,2,2,26,0,0,0,0,2,0,26990.0,24706.0,25022.0,26405.0,25861.0,27778.0,4900.0,2000.0,2100.0,0.0,2500.0,1840.0
9560,110000.0,2,2,3,27,0,0,0,0,0,0,91538.0,84348.0,78925.0,49341.0,50289.0,44221.0,3354.0,2745.0,2341.0,1959.0,5000.0,3000.0
43114,360000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,2213.559676544678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45987,402179.5093331117,2,1,1,34,0,0,0,0,0,0,52181.66464766787,58506.13950952951,305052.67847152957,93619.52506681124,72269.1897787772,50592.60433904342,9177.889032329225,254923.95330526592,37004.63172858331,10136.21933331948,2536.2212983985537,19321.254654502794
37079,132735.53140568512,1,1,1,34,1,2,2,2,0,0,67828.22291418373,74491.78095413695,77851.0364044154,76001.89340202212,78374.01245164599,79145.79683911307,7949.282453306733,5179.3405782944665,0.0,3756.553774250228,2221.4744961414926,3750.6708565985655
30794,199449.08686749914,1,1,1,32,2,2,2,2,2,0,110268.60071482726,112361.54067036975,114061.89318747971,115674.2574641684,112637.44322363364,115620.75240900909,5388.981737349983,4972.454343374957,4961.4360807249395,236.892646975371,4966.945212049948,4249.599198011273
4968,50000.0,2,1,2,25,-1,0,0,0,0,0,8540.0,9875.0,11396.0,13190.0,14967.0,16551.0,1479.0,2000.0,2000.0,2000.0,2000.0,4060.0
12925,80000.0,2,2,1,45,0,0,0,0,0,0,79552.0,81392.0,80966.0,79295.0,81142.0,80672.0,3130.0,3107.0,2847.0,3134.0,3072.0,3010.0
14531,50000.0,1,2,2,26,0,0,0,0,0,0,20329.0,14244.0,30580.0,15365.0,15587.0,15940.0,1600.0,1600.0,1000.0,1000.0,1000.0,1000.0
31904,116712.01389649478,1,1,1,27,0,1,1,1,1,0,60422.52259651538,59188.345341699576,53882.43094975007,52073.49416002874,8627.577174065436,7513.721447864058,2249.319791552578,1938.476333077775,910.9982629381511,0.0,417.8003474123698,835.6006948247395
5734,60000.0,1,2,1,40,0,0,0,0,0,0,58078.0,58139.0,59461.0,37170.0,18464.0,15822.0,2354.0,2538.0,1000.0,2000.0,1000.0,1000.0
46104,100000.0,1,2,2,30,0,0,0,0,2,2,37858.83723785597,39709.07177566902,42598.41637576067,45174.79784138669,46135.33553931582,45417.35752477107,2474.3165516187905,3525.6834483812095,3295.692109834947,2000.0,154.10069028725593,5691.798619425488
13100,60000.0,2,2,1,35,1,2,2,2,2,3,5601.0,5366.0,6772.0,6515.0,7906.0,7487.0,0.0,1500.0,0.0,1500.0,0.0,0.0
12889,260000.0,1,2,2,44,0,0,0,0,0,0,99176.0,63497.0,51524.0,52681.0,53852.0,55967.0,2259.0,2000.0,2000.0,2000.0,3000.0,1681.0
43004,258155.88204666253,1,1,1,30,0,1,-1,0,0,0,120.70705429060543,833.8545377983692,13847.335875616549,7845.958528889353,8964.773575047284,10994.550463763651,778.3945398810638,14620.021298064948,1.6311764093325059,1877.3120764975447,3907.088965213914,5686.280962933115
11059,320000.0,1,2,2,32,1,2,2,2,2,2,114180.0,115491.0,109226.0,111673.0,111053.0,105999.0,5012.0,11.0,7013.0,4014.0,57.0,5031.0
39269,305748.20992917067,1,1,1,38,1,1,1,1,1,1,261811.72184975038,264118.37444212305,261893.5102048791,272069.7601998944,275118.9760149847,268587.4134071679,9332.479471209324,4676.969077912242,16177.215547317366,10000.0,4251.790070829311,9859.168856735318
37855,120000.0,2,2,1,29,0,1,0,0,0,0,125884.65412296503,121239.19447517791,122101.21144099183,121213.02234168605,121637.37811871579,122036.86594988372,960.1535576266979,4821.573897913853,4525.442149806774,4625.702572158007,5249.950100547303,4431.877153898641
19008,340000.0,2,4,2,30,0,0,0,0,0,-1,47001.0,47664.0,38192.0,39234.0,20960.0,360.0,2000.0,2000.0,2000.0,3000.0,360.0,360.0
43911,20000.0,1,1,1,36,2,0,0,1,1,1,683.2345354420102,683.2345354420102,683.2345354420102,683.2345354420102,683.2345354420102,683.2345354420102,0.0,0.0,0.0,0.0,0.0,0.0
24387,320000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,8240.0,8240.0,8240.0,8240.0,15273.0,16106.0,8240.0,8240.0,8240.0,15273.0,16106.0,9690.0
25114,360000.0,1,1,1,58,-1,-1,2,2,-2,-2,1.0,612.0,223.0,-166.0,-555.0,-944.0,1001.0,1.0,1.0,1.0,1.0,1.0
43771,217703.67738633486,2,1,1,33,0,0,-1,0,0,-1,53214.90779791839,16818.646348588085,4520.7619096643175,5121.443097159174,2170.470847564656,2414.7815954960774,13998.417730615267,4805.735546020162,2965.0813467969424,2170.470847564656,2414.7815954960774,0.0
22803,180000.0,2,1,1,35,0,0,0,0,0,0,68488.0,47603.0,48705.0,50140.0,60607.0,67976.0,3603.0,5705.0,3003.0,10607.0,7976.0,5412.0
7958,320000.0,2,2,2,33,-1,-1,-1,-1,-1,-1,16003.0,1933.0,8835.0,3728.0,764.0,5468.0,1939.0,8835.0,3751.0,764.0,5468.0,749.0
13574,60000.0,1,1,2,37,0,0,0,0,0,0,42372.0,35580.0,28330.0,28136.0,26752.0,27357.0,1500.0,1800.0,1088.0,1200.0,1200.0,1000.0
27300,150000.0,1,2,1,48,0,0,0,0,0,0,118610.0,121098.0,123460.0,66902.0,68230.0,69661.0,4955.0,4947.0,3818.0,2442.0,2530.0,2538.0
13050,20000.0,1,2,1,43,2,0,0,0,0,0,18908.0,19232.0,20087.0,19874.0,19963.0,14879.0,1700.0,1530.0,700.0,700.0,600.0,1000.0
21263,50000.0,1,3,3,55,0,0,0,0,0,0,23498.0,22625.0,20197.0,19528.0,19520.0,17420.0,1336.0,1348.0,1257.0,639.0,622.0,638.0
32659,360000.0,1,2,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4751,100000.0,2,2,2,29,0,0,0,0,0,0,75012.0,77784.0,73535.0,72067.0,59495.0,56850.0,4000.0,3105.0,4069.0,3000.0,2500.0,2000.0
36773,100000.0,1,1,1,29,0,0,0,0,0,0,30602.58446021878,31665.181275574738,32678.205035453924,33556.911379751786,30196.291021609657,32163.00448566896,1737.619858337615,1689.9705377498071,1630.7341392553533,1615.3480617243265,2576.7403086216323,29779.798000015355
42527,20000.0,1,2,1,38,0,0,0,1,0,0,12161.917338339897,13115.481174893226,14781.732003233536,15290.153721035691,15699.773014785298,16270.991241075484,1464.6796785309527,1904.7276539158663,1051.6076914650926,962.805267412546,962.805267412546,972.1039505594094
38895,75087.71497885493,2,2,1,35,1,1,1,1,1,2,41087.20999891819,42270.01714906734,42773.36820594697,43701.06990115729,45846.9129743959,46693.33388319177,1997.052628987313,1500.9124573648337,1787.2980585844182,2931.579854440466,1752.6314493656478,982.4570042290153
43324,50000.0,2,2,2,34,1,2,1,1,2,2,23023.940808818643,23219.399744936574,24703.170473670227,26117.47910993426,26094.166971014012,27591.5347984594,857.1005777276011,2035.7618500564486,1982.1930639484735,535.6878610797507,2089.4046251411214,1043.5199533833545
9276,450000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,3960.0,4397.0,2177.0,17871.0,11451.0,3570.0,4412.0,2180.0,17895.0,11502.0,3581.0,37092.0
30633,360000.0,2,1,1,49,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,20000.0,1,2,2,22,0,0,2,2,2,0,18743.0,19879.0,18872.0,21178.0,20329.0,20853.0,3000.0,0.0,3000.0,0.0,1000.0,400.0
24711,180000.0,1,3,1,41,2,0,0,0,2,0,111786.0,115921.0,117428.0,104153.0,100148.0,98165.0,6000.0,5000.0,9000.0,0.0,5000.0,7130.0
2771,220000.0,1,2,1,35,0,0,-1,-1,-1,-1,112460.0,29300.0,8500.0,0.0,8500.0,8535.0,8500.0,8500.0,0.0,8500.0,8535.0,177000.0
3526,70000.0,1,2,1,42,0,0,0,0,0,0,70293.0,69199.0,66398.0,66282.0,67580.0,67273.0,3300.0,2600.0,2600.0,3000.0,2600.0,2600.0
2443,30000.0,2,3,1,42,1,2,0,0,0,0,30607.0,29849.0,30653.0,28410.0,29068.0,30383.0,10.0,2000.0,2000.0,2000.0,2000.0,3000.0
37201,77123.61415041627,1,2,1,28,0,0,0,0,0,0,64447.08858859083,65925.75577312567,66035.80986506956,61012.58489957787,41325.84054716321,42146.240713101906,3057.527716991675,1759.5326951528161,2450.0569875878646,1942.855660078227,1856.180707520813,1108.43436180477
307,300000.0,2,2,1,27,1,-1,-1,-2,-2,-2,0.0,5215.0,0.0,0.0,0.0,0.0,5215.0,0.0,0.0,0.0,0.0,0.0
24951,430000.0,1,1,1,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,0.0,0.0,0.0,2178.0,2125.0
35091,60000.0,1,1,2,29,-1,1,-1,-1,1,1,502.0041038813623,256.4041243442118,432.7972367952924,1031.183441234604,658.9855341009843,904.5855136381347,41.187647430214014,463.18073941844506,885.1738314066761,41.187647430214014,532.3876065045149,0.0
26499,30000.0,2,3,2,55,-2,-2,-2,-1,-1,-2,-330.0,340.0,-220.0,780.0,0.0,0.0,500.0,0.0,1000.0,0.0,0.0,0.0
19266,200000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,313.0,0.0,313.0,152.0,148.0,498.0,0.0,313.0,152.0,148.0,498.0,148.0
27321,100000.0,1,1,1,31,0,0,0,0,0,0,30505.0,31509.0,32597.0,33520.0,28930.0,30478.0,1509.0,1597.0,1520.0,1500.0,2000.0,26715.0
23387,360000.0,2,3,2,38,-1,-1,-1,-1,0,0,6904.0,-507.0,751.0,15369.0,7845.0,6786.0,0.0,1502.0,15369.0,200.0,0.0,0.0
41957,152178.40522420025,1,3,1,32,0,0,0,0,0,0,190726.31270006683,195949.76013675978,190112.56472912873,67233.43569728133,56291.918627366314,0.0,7985.678526566318,7134.301763902816,2280.4167534006137,1360.5820656511833,0.0,0.0
14979,50000.0,1,2,2,55,2,0,0,0,0,0,21133.0,21793.0,19641.0,15848.0,16026.0,16359.0,1325.0,1506.0,713.0,582.0,600.0,607.0
23758,500000.0,2,2,1,52,0,0,0,0,0,0,588000.0,277559.0,288835.0,281810.0,273700.0,269552.0,17559.0,36500.0,20000.0,36000.0,20000.0,80013.0
109,360000.0,1,2,1,35,1,-2,-2,-2,-2,-2,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0
10814,90000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,1040.0,3953.0,6986.0,868.0,350.0,874.0,3963.0,6986.0,868.0,350.0,874.0,548.0
7604,200000.0,2,2,1,46,-1,-1,-1,0,0,0,722.0,9086.0,9213.0,7360.0,11560.0,21808.0,9086.0,9219.0,147.0,4200.0,11808.0,4067.0
26585,200000.0,1,1,2,27,0,0,2,0,0,0,186778.0,206582.0,201714.0,177469.0,184502.0,191529.0,23000.0,157.0,10000.0,10000.0,10000.0,17000.0
38716,253660.7855191949,1,2,1,33,0,0,0,0,0,0,183002.91080194735,173656.57844515456,119026.45483664479,69902.6633009812,70440.90708741081,71489.77796810477,6470.303543940616,5132.6254681301,2476.927830600373,2496.100245445348,3035.128705146428,3443.6327094734743
26766,50000.0,1,2,2,25,0,0,0,0,0,0,48065.0,48355.0,49009.0,49949.0,50479.0,50702.0,1800.0,1844.0,2200.0,2000.0,1800.0,2038.0
20227,220000.0,2,3,1,51,0,0,0,0,0,0,44076.0,40353.0,36314.0,32320.0,27803.0,25370.0,2000.0,1600.0,1600.0,1000.0,3000.0,1000.0
4154,10000.0,2,2,2,34,0,0,0,0,0,-2,8014.0,9170.0,9180.0,8300.0,0.0,0.0,1300.0,1000.0,1166.0,0.0,0.0,0.0
22915,210000.0,2,2,1,34,0,0,0,0,0,0,205475.0,206616.0,212391.0,208931.0,146005.0,145343.0,9500.0,9207.0,8500.0,5200.0,5200.0,5000.0
17848,80000.0,1,2,2,27,0,0,0,0,0,2,48329.0,45920.0,47186.0,46882.0,49170.0,48269.0,5004.0,5013.0,5000.0,4000.0,0.0,2002.0
12052,80000.0,2,2,1,37,0,0,0,0,0,0,39839.0,40596.0,41914.0,42618.0,43525.0,44433.0,1700.0,1996.0,1700.0,1745.0,1800.0,2500.0
44810,215234.54850666976,2,1,1,34,1,1,1,1,1,1,81288.73875910041,80421.42060242944,80735.08531467829,80723.80373483886,81723.72742533349,82737.33072434897,3838.977262852082,3277.69279827883,3107.348491431945,2578.5182276000464,3271.4918341612574,3855.325104358404
31510,400824.5891840336,1,1,1,39,-1,-1,-1,0,0,-1,4703.163334346889,0.0,339.73074382185996,2933.6193814955495,0.0,254.46822219278147,0.0,339.73074382185996,2593.88863767369,0.0,254.46822219278147,3427.232527606473
23236,300000.0,2,2,2,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12555,150000.0,2,1,2,30,0,0,0,0,0,0,150311.0,138240.0,138887.0,144170.0,149970.0,145262.0,5500.0,3400.0,5883.0,5800.0,2905.0,2799.0
21041,50000.0,1,2,2,47,0,0,0,0,0,0,48017.0,47913.0,49225.0,18858.0,19166.0,19834.0,2488.0,2800.0,1610.0,918.0,1214.0,468.0
16772,10000.0,1,3,1,39,1,2,0,0,0,0,10866.0,10094.0,9212.0,9633.0,9550.0,9334.0,0.0,1201.0,1062.0,254.0,288.0,365.0
39898,70000.0,2,1,1,43,0,0,0,0,0,0,4299.927819624877,6693.415537900102,8419.738198435214,10266.005932381702,11147.159946691265,11999.36985420437,2473.847640946032,2000.0,2000.0,1052.3047181079369,1052.3047181079369,1052.3047181079369
30182,30000.0,1,2,2,28,0,0,0,0,0,-2,27739.9900552996,28748.888310205453,28016.60631602753,29662.67822702048,0.0,0.0,1758.1462604452374,1149.867035958875,1795.9389469518228,1873.3379494859382,0.0,0.0
43053,183201.98134976492,2,2,2,26,0,0,0,0,0,0,71173.03268101884,67407.52616468884,59861.81430472097,52214.73866072669,45634.40197009748,40740.20304706621,3582.3913165785716,2162.5368182077505,1681.723053833367,4456.303566809916,2506.55344953281,2108.521515284058
3146,50000.0,1,1,2,25,-1,-1,-1,-1,-1,-2,2543.0,14335.0,566.0,5243.0,0.0,0.0,14439.0,566.0,5243.0,0.0,0.0,1380.0
2663,180000.0,1,2,1,46,0,0,0,0,0,0,60005.0,41223.0,49108.0,50016.0,45956.0,52926.0,3000.0,10000.0,3000.0,5000.0,15000.0,0.0
35042,360000.0,1,3,1,42,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17075,50000.0,2,2,2,23,0,0,0,0,0,0,46968.0,36912.0,32616.0,29788.0,27562.0,26129.0,1600.0,1500.0,1500.0,1200.0,1078.0,951.0
31882,20000.0,1,2,2,23,0,0,1,0,0,-1,12097.080472481854,11199.596064403271,7074.4849570177,6767.885808201844,334.8706237935323,798.5376413538078,1991.1922476338498,141.35737488837873,28.271474977675748,0.0,798.5376413538078,0.0
27532,50000.0,1,3,1,57,0,0,0,0,0,0,49543.0,41465.0,24091.0,20071.0,19221.0,19622.0,1500.0,1328.0,1600.0,700.0,696.0,707.0
9633,50000.0,2,2,2,27,0,0,0,0,0,0,46465.0,47776.0,47626.0,45227.0,29436.0,10363.0,2367.0,1606.0,1198.0,1196.0,343.0,154.0
19151,80000.0,2,2,1,38,0,0,0,0,0,0,70613.0,71421.0,72932.0,74422.0,75920.0,77490.0,2006.0,2100.0,2109.0,2131.0,2195.0,2458.0
17444,130000.0,2,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007,80000.0,2,1,2,24,0,0,0,-1,-1,0,42377.0,32482.0,20782.0,11632.0,64989.0,62392.0,2008.0,1000.0,11632.0,64989.0,1470.0,5027.0
7249,90000.0,2,1,2,28,-1,-1,-2,-2,-2,-2,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43477,70000.0,2,2,1,34,1,2,2,2,2,2,50892.32455068121,52209.27648656239,51176.60652869768,54120.38911695339,52858.82305299073,55942.848014188035,2461.7029065892325,84.42159416119193,4404.165742238284,179.0606278577775,4114.854670538384,2106.340137592223
43589,20000.0,1,2,2,23,1,1,1,0,0,0,15176.107032857357,15782.434862422846,15941.110280679357,17522.52547811644,9965.520912337688,10091.521241826877,1326.087979780088,1326.087979780088,1786.9583636041584,932.6087979780089,634.7824040439824,1876.0856262858856
45094,240000.0,1,1,1,47,1,2,2,2,2,2,132484.02306616187,133730.03150750612,135692.4096734185,140468.9148944509,141461.2479827693,143234.2953742367,4747.302421330054,5589.196013025433,8453.015280757681,3299.4976729424216,4108.039869745676,8662.704968550466
5062,50000.0,1,2,2,30,0,0,0,0,0,0,47110.0,48447.0,48345.0,20079.0,20656.0,19818.0,2401.0,1735.0,700.0,876.0,711.0,701.0
1913,450000.0,1,2,2,37,0,0,-1,-1,0,0,457627.0,38692.0,4549.0,16885.0,6440.0,7440.0,1000.0,4549.0,16885.0,129.0,1000.0,0.0
2884,300000.0,1,2,2,36,-1,0,0,-1,-1,-1,15536.0,17923.0,27007.0,360.0,257.0,21140.0,10000.0,10140.0,360.0,257.0,21346.0,360.0
40699,360000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,270.8757416884887,100.61098977001012,100.61098977001012,193.4826726346348,239.91851406694718,139.30752429693706,100.61098977001012,100.61098977001012,193.4826726346348,239.91851406694718,38.69653452692697,139.30752429693706
11728,120000.0,2,1,2,25,0,0,0,-1,0,-1,11431.0,6857.0,6865.0,8209.0,4825.0,4322.0,6000.0,3147.0,12000.0,4000.0,5000.0,1759.0
33024,30000.0,1,2,1,31,0,0,0,0,0,1,25050.658117659106,25531.939318661898,26028.99131524132,26675.07980207428,27190.126377038276,26616.97983057908,1247.391664461812,1297.3845527302522,1420.2302531081107,1248.4009906518763,1128.4087438148213,521.8807346932857
7704,200000.0,1,1,2,38,0,0,0,2,2,2,180486.0,183076.0,195535.0,190960.0,202139.0,194326.0,7000.0,15500.0,0.0,14184.0,0.0,6700.0
21417,140000.0,2,2,1,26,0,0,0,0,0,0,128720.0,129996.0,132004.0,127275.0,48724.0,48875.0,6450.0,7000.0,5000.0,2000.0,2000.0,2000.0
15666,130000.0,1,3,2,27,1,2,0,0,0,0,133019.0,133178.0,132355.0,131797.0,131457.0,132202.0,6000.0,6000.0,5000.0,5000.0,5000.0,5200.0
8356,360000.0,1,2,1,44,1,-1,-1,-1,-1,-1,-3.0,583.0,-17.0,3440.0,1368.0,146.0,586.0,0.0,3457.0,1375.0,200.0,754.0
21940,130000.0,2,1,1,27,-1,-1,-1,-1,-1,-1,3363.0,8305.0,15253.0,7338.0,3666.0,7856.0,8319.0,15253.0,7338.0,3669.0,7856.0,7836.0
7652,100000.0,2,2,1,38,0,0,0,0,0,2,84883.0,86616.0,88207.0,89428.0,95895.0,93092.0,4000.0,4500.0,3500.0,8000.0,4000.0,0.0
2159,220000.0,1,1,1,54,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35611,70000.0,2,1,2,27,0,0,0,0,0,0,48910.35924665944,50168.485273383914,51239.47278785125,52196.349370462616,53746.50372110964,47700.7257251082,2047.4692245640786,2103.7035738086656,2000.0,2000.0,2097.407498333934,1503.1430996389543
2326,80000.0,2,2,2,40,0,0,0,0,0,0,33918.0,50878.0,51787.0,52422.0,53608.0,50312.0,20000.0,2400.0,2000.0,2100.0,2500.0,2000.0
37688,190653.70412977308,1,1,1,32,0,0,0,0,0,0,185190.21474407992,191889.96330381845,192903.92470437393,135253.63039798706,100591.13639252624,98120.47588403156,14019.443805340374,7274.612104569033,5399.282944897621,4395.687109751648,3946.0454641754154,5102.436705977438
41839,80000.0,1,1,2,29,0,0,0,0,0,0,18228.996958751886,18732.50482722181,20010.588274517548,20268.99266788806,21260.303152152886,21544.927191413954,888.8468443329135,1692.329498319133,682.1541399331646,1317.8458600668355,682.1541399331646,954.295672624478
505,160000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,0.0,792.0,1220.0,396.0,396.0,0.0,793.0,1220.0,0.0
37966,160000.0,1,1,1,37,1,1,0,0,0,0,4077.63890112971,3322.9938303449117,3070.3236483641153,3483.7923024243346,2517.6500518686075,2988.004981083809,331.2100747182245,1157.818526592048,1762.0060184559613,0.0,1403.9147252661273,0.0
39152,50000.0,1,2,2,22,0,0,2,0,0,0,17314.9184492085,20018.441388325708,19400.298435178585,19784.502790681327,20464.399455009672,20876.519264484054,2997.7535723553865,1.8720230371779834,708.4690942666563,1000.0,750.2246427644614,999.7004763140516
24537,20000.0,1,2,1,37,0,0,0,0,0,-2,17622.0,19996.0,15467.0,15863.0,0.0,0.0,3000.0,2000.0,1000.0,0.0,0.0,0.0
40040,10000.0,1,2,2,23,1,2,6,5,5,5,2951.8797646014405,2890.1181510560164,2828.0507869484854,2765.9834228409554,2704.221809295531,2946.3762544835317,0.0,0.0,0.0,0.0,305.75056210606124,0.0
15664,150000.0,2,2,1,45,0,0,0,0,0,0,135260.0,144927.0,148990.0,70303.0,64749.0,66206.0,12000.0,7007.0,3000.0,3000.0,2500.0,5000.0
32855,193331.1655788871,1,2,1,36,1,-1,0,0,-1,1,1798.7642829172455,6864.431667210744,8134.97939145881,644.9136560725417,3991.0549787884856,1567.1760889615325,6870.094648694852,3039.989893728551,0.0,3991.0549787884856,0.0,2063.1409713395033
2450,30000.0,2,3,1,44,0,0,0,0,0,0,27631.0,29179.0,30146.0,26371.0,27567.0,30114.0,2000.0,1500.0,933.0,2000.0,3000.0,1000.0
1661,30000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,223.0,223.0,223.0,223.0,223.0,675.0,223.0,223.0,223.0,223.0,675.0,10473.0
45729,30000.0,2,1,1,23,2,2,2,0,0,0,12249.216435200122,15436.376996749572,14882.120140394385,15661.831356238814,16423.953542251544,14123.218992223052,4225.213878177192,0.0,985.7705690655623,1000.0,562.3860015088401,360.6304737959378
23546,260000.0,2,1,1,38,0,0,-1,0,-1,-1,16995.0,12947.0,31394.0,26254.0,6522.0,0.0,3087.0,33000.0,2000.0,6522.0,0.0,5320.0
22540,260000.0,2,2,1,46,0,0,0,2,2,2,16170.0,18256.0,19556.0,18136.0,24018.0,21490.0,3000.0,2934.0,0.0,8000.0,0.0,2000.0
37245,300000.0,2,1,1,45,1,1,1,1,1,1,5425.497571541068,5313.319719189024,4839.98553955764,5346.865727667506,5147.602437305322,5147.602437305322,648.7798039738464,175.445624342462,682.325812452329,0.0,0.0,60.91955139692368
3852,50000.0,1,3,1,48,-1,-1,-1,-1,-1,-1,1058.0,1726.0,390.0,390.0,390.0,390.0,1726.0,390.0,390.0,390.0,390.0,390.0
41654,70000.0,1,3,1,32,2,2,2,2,2,2,27830.920726968343,30626.87399313048,30571.81466828302,32632.530204388408,33486.78391080015,32797.274218820174,3254.802752795435,740.2525334441646,2657.0342318664925,1522.6408213867194,0.0,2006.3494977630783
34725,60000.0,2,2,1,27,0,0,0,0,0,0,48679.97818480192,51328.554022614815,54005.90431449282,54795.34813121231,55235.844766283575,57301.32174682246,3552.1790412043465,3510.5016700713477,1920.4311894770226,1420.8716164817386,2868.6925752773923,2710.4358082408694
32864,280000.0,1,1,1,48,0,0,0,-1,-1,-1,421.6066841291214,32.81074828642123,310.4149786530538,-352.18876601020963,443.396625925674,167.96694994333075,1.2040641572998618,662.6037446632635,0.0,912.9816472726202,167.96694994333075,397.3411719089544
24597,320000.0,1,3,2,28,-1,0,0,-1,-1,0,67264.0,67207.0,0.0,2615.0,221073.0,225361.0,3231.0,0.0,2615.0,228975.0,8176.0,8226.0
6122,150000.0,2,1,1,39,1,2,2,2,2,2,80762.0,77506.0,75239.0,71245.0,69214.0,24036.0,0.0,3700.0,0.0,2000.0,0.0,2000.0
23149,280000.0,2,2,2,37,-1,-1,-1,-1,-1,-1,1876.0,2716.0,1876.0,1876.0,1876.0,1870.0,2716.0,1876.0,1876.0,1876.0,1870.0,10267.0
18895,30000.0,2,2,2,28,-1,-1,-2,-2,-2,-2,6731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5543,80000.0,1,3,2,24,1,-1,-1,-1,-1,-1,0.0,832.0,416.0,416.0,416.0,416.0,1248.0,416.0,416.0,416.0,416.0,416.0
1091,250000.0,1,1,2,31,0,0,0,0,0,0,215316.0,198490.0,169014.0,167776.0,168110.0,168505.0,6845.0,5945.0,5919.0,6000.0,6059.0,5837.0
4556,150000.0,1,1,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21618,50000.0,2,2,2,26,-1,-1,-1,-1,-1,-1,390.0,2078.0,390.0,390.0,0.0,780.0,2078.0,390.0,390.0,0.0,780.0,0.0
16174,190000.0,2,1,2,29,0,0,0,0,0,0,189417.0,95341.0,74959.0,76514.0,78047.0,79603.0,3318.0,2719.0,2800.0,2800.0,2900.0,3400.0
39294,66905.74414142845,1,2,1,35,0,1,1,0,0,0,42007.217661505056,43514.675601274896,42899.45758359634,37010.45955235017,23320.93340756438,23704.90293826195,2567.4230309716977,685.886080512451,2208.774987940278,979.0920361107176,1060.6474148280024,1047.0326890502874
12484,70000.0,1,2,1,24,0,0,0,0,0,0,49169.0,48960.0,49864.0,48481.0,46946.0,47958.0,1840.0,1744.0,2001.0,2000.0,1800.0,1706.0
45336,120000.0,1,1,2,32,2,0,0,2,0,0,25877.358359644662,29472.637630917012,31387.798963651174,30908.565492237798,33048.09594836375,34818.64231877029,4346.526713983511,2477.2213711868094,326.7366430082442,2673.2633569917557,2346.5267139835114,3358.724881989153
18560,300000.0,2,4,2,24,-1,-1,-1,-1,-1,-1,2892.0,4009.0,4725.0,2595.0,2110.0,20984.0,4039.0,4751.0,2600.0,2110.0,20984.0,4366.0
28618,270000.0,2,4,2,42,-2,-2,-2,-2,-2,-2,14352.0,1843.0,9190.0,2072.0,637.0,238.0,1859.0,9190.0,2072.0,637.0,238.0,0.0
